Time (s),Channel 2 (V)
-2.288900009000091e-05,0.02820812139075525
-2.28590000900009e-05,0.02953970785801716
-2.282900009000089e-05,0.02887391462438636
-2.279900009000091e-05,0.02920681124120169
-2.276900009000089e-05,0.02854101800757088
-2.273900009000091e-05,0.02887391462438606
-2.27090000900009e-05,0.02854101800757073
-2.267900009000091e-05,0.02754232815712475
-2.26490000900009e-05,0.02820812139075525
-2.261900009000089e-05,0.02720943154030928
-2.258900009000091e-05,0.02820812139075525
-2.255900009000089e-05,0.02720943154030912
-2.252900009000091e-05,0.02787522477393948
-2.24990000900009e-05,0.02720943154030882
-2.246900009000091e-05,0.02621074168986284
-2.24390000900009e-05,0.02654363830667787
-2.240900009000089e-05,0.02654363830667787
-2.237900009000091e-05,0.02654363830667787
-2.23490000900009e-05,0.02621074168986254
-2.231900009000091e-05,0.02654363830667771
-2.22890000900009e-05,0.02720943154030882
-2.225900009000091e-05,0.02587784507304752
-2.22290000900009e-05,0.02621074168986239
-2.219900009000089e-05,0.02554494845623159
-2.216900009000091e-05,0.02587784507304691
-2.21390000900009e-05,0.02554494845623143
-2.210900009000091e-05,0.02587784507304676
-2.20790000900009e-05,0.02521205183941596
-2.20490000900009e-05,0.02587784507304691
-2.20190000900009e-05,0.02554494845623143
-2.198900009000091e-05,0.02521205183941596
-2.195900009000091e-05,0.02587784507304691
-2.19290000900009e-05,0.02421336198896952
-2.18990000900009e-05,0.02521205183941596
-2.18690000900009e-05,0.02521205183941596
-2.18390000900009e-05,0.02487915522260048
-2.18090000900009e-05,0.024546258605785
-2.177900009000091e-05,0.02354756875533857
-2.174900009000091e-05,0.02388046537215404
-2.17190000900009e-05,0.02388046537215404
-2.16890000900009e-05,0.02354756875533857
-2.16590000900009e-05,0.02321467213852309
-2.16290000900009e-05,0.02421336198896952
-2.15990000900009e-05,0.02321467213852309
-2.156900009000091e-05,0.02388046537215404
-2.153900009000091e-05,0.02354756875533857
-2.15090000900009e-05,0.02321467213852309
-2.14790000900009e-05,0.02421336198896952
-2.14490000900009e-05,0.02321467213852309
-2.14190000900009e-05,0.02354756875533857
-2.13890000900009e-05,0.02288177552170761
-2.135900009000091e-05,0.02254887890489213
-2.132900009000091e-05,0.02321467213852309
-2.12990000900009e-05,0.02321467213852309
-2.12690000900009e-05,0.02121729243763023
-2.12390000900009e-05,0.02188308567126118
-2.12090000900009e-05,0.02254887890489213
-2.11790000900009e-05,0.02254887890489213
-2.114900009000091e-05,0.02221598228807666
-2.111900009000091e-05,0.02088439582081475
-2.10890000900009e-05,0.02088439582081475
-2.10590000900009e-05,0.02188308567126118
-2.10290000900009e-05,0.02188308567126118
-2.09990000900009e-05,0.0215501890544457
-2.096900009000091e-05,0.02088439582081475
-2.093900009000091e-05,0.02221598228807666
-2.09090000900009e-05,0.02088439582081475
-2.08790000900009e-05,0.02088439582081475
-2.08490000900009e-05,0.02021860258718379
-2.08190000900009e-05,0.02188308567126118
-2.07890000900009e-05,0.01988570597036831
-2.075900009000091e-05,0.01988570597036831
-2.072900009000091e-05,0.02055149920399927
-2.06990000900009e-05,0.02055149920399927
-2.06690000900009e-05,0.01955280935355284
-2.06390000900009e-05,0.02021860258718379
-2.06090000900009e-05,0.01921991273673736
-2.05790000900009e-05,0.02021860258718379
-2.054900009000091e-05,0.01955280935355284
-2.051900009000091e-05,0.02021860258718379
-2.04890000900009e-05,0.01988570597036831
-2.04590000900009e-05,0.01888701611992188
-2.04290000900009e-05,0.01921991273673736
-2.03990000900009e-05,0.01921991273673736
-2.03690000900009e-05,0.01921991273673736
-2.033900009000091e-05,0.01888701611992188
-2.030900009000091e-05,0.01921991273673736
-2.02790000900009e-05,0.01888701611992188
-2.02490000900009e-05,0.01888701611992188
-2.02190000900009e-05,0.01921991273673736
-2.01890000900009e-05,0.01822122288629093
-2.01590000900009e-05,0.0185541195031064
-2.012900009000091e-05,0.01888701611992188
-2.009900009000091e-05,0.01822122288629093
-2.00690000900009e-05,0.0185541195031064
-2.00390000900009e-05,0.01822122288629093
-2.00090000900009e-05,0.01788832626947545
-1.99790000900009e-05,0.0185541195031064
-1.99490000900009e-05,0.01688963641902902
-1.991900009000091e-05,0.01755542965265997
-1.988900009000091e-05,0.01688963641902902
-1.98590000900009e-05,0.01788832626947545
-1.98290000900009e-05,0.01788832626947545
-1.97990000900009e-05,0.01755542965265997
-1.97690000900009e-05,0.0172225330358445
-1.97390000900009e-05,0.0172225330358445
-1.970900009000091e-05,0.01788832626947545
-1.96790000900009e-05,0.0172225330358445
-1.96490000900009e-05,0.01688963641902902
-1.96190000900009e-05,0.01688963641902902
-1.95890000900009e-05,0.0172225330358445
-1.95590000900009e-05,0.01655673980221354
-1.952900009000091e-05,0.01688963641902902
-1.949900009000091e-05,0.01622384318539806
-1.94690000900009e-05,0.01622384318539806
-1.94390000900009e-05,0.01655673980221354
-1.94090000900009e-05,0.01522515333495163
-1.93790000900009e-05,0.01622384318539806
-1.93490000900009e-05,0.01622384318539806
-1.931900009000091e-05,0.0172225330358445
-1.928900009000091e-05,0.01589094656858258
-1.92590000900009e-05,0.01655673980221354
-1.92290000900009e-05,0.01522515333495163
-1.91990000900009e-05,0.01622384318539806
-1.91690000900009e-05,0.01622384318539806
-1.91390000900009e-05,0.01589094656858258
-1.910900009000091e-05,0.01489225671813615
-1.907900009000091e-05,0.01522515333495163
-1.90490000900009e-05,0.01655673980221354
-1.90190000900009e-05,0.01489225671813615
-1.89890000900009e-05,0.01489225671813615
-1.89590000900009e-05,0.01522515333495163
-1.89290000900009e-05,0.01522515333495163
-1.889900009000091e-05,0.01489225671813615
-1.886900009000091e-05,0.01555804995176711
-1.88390000900009e-05,0.0142264634845052
-1.88090000900009e-05,0.01489225671813615
-1.87790000900009e-05,0.0142264634845052
-1.87490000900009e-05,0.01522515333495163
-1.87190000900009e-05,0.01455936010132067
-1.868900009000091e-05,0.0142264634845052
-1.865900009000091e-05,0.0142264634845052
-1.86290000900009e-05,0.01455936010132067
-1.85990000900009e-05,0.01455936010132067
-1.85690000900009e-05,0.01489225671813615
-1.85390000900009e-05,0.0142264634845052
-1.85090000900009e-05,0.0142264634845052
-1.847900009000091e-05,0.01389356686768972
-1.84490000900009e-05,0.01522515333495163
-1.84190000900009e-05,0.01389356686768972
-1.83890000900009e-05,0.01455936010132067
-1.83590000900009e-05,0.01455936010132067
-1.83290000900009e-05,0.01555804995176711
-1.829900009000091e-05,0.0142264634845052
-1.826900009000091e-05,0.0142264634845052
-1.82390000900009e-05,0.01489225671813615
-1.82090000900009e-05,0.01522515333495163
-1.81790000900009e-05,0.01356067025087424
-1.81490000900009e-05,0.01389356686768972
-1.81190000900009e-05,0.01356067025087424
-1.808900009000091e-05,0.01389356686768972
-1.805900009000091e-05,0.01356067025087424
-1.80290000900009e-05,0.01322777363405876
-1.79990000900009e-05,0.01322777363405876
-1.79690000900009e-05,0.01356067025087424
-1.79390000900009e-05,0.01289487701724329
-1.79090000900009e-05,0.01356067025087424
-1.787900009000091e-05,0.01289487701724329
-1.784900009000091e-05,0.01389356686768972
-1.78190000900009e-05,0.01322777363405876
-1.77890000900009e-05,0.01289487701724329
-1.77590000900009e-05,0.0142264634845052
-1.77290000900009e-05,0.01189618716679685
-1.76990000900009e-05,0.01322777363405876
-1.766900009000091e-05,0.01256198040042781
-1.763900009000091e-05,0.01289487701724329
-1.76090000900009e-05,0.01289487701724329
-1.75790000900009e-05,0.01289487701724329
-1.75490000900009e-05,0.01256198040042781
-1.75190000900009e-05,0.01289487701724329
-1.74890000900009e-05,0.01089749731635042
-1.745900009000091e-05,0.01289487701724329
-1.742900009000091e-05,0.01189618716679685
-1.73990000900009e-05,0.01156329054998138
-1.73690000900009e-05,0.01222908378361233
-1.73390000900009e-05,0.01189618716679685
-1.73090000900009e-05,0.01189618716679685
-1.72790000900009e-05,0.0112303939331659
-1.724900009000091e-05,0.01156329054998138
-1.721900009000091e-05,0.01156329054998138
-1.71890000900009e-05,0.01156329054998138
-1.71590000900009e-05,0.0112303939331659
-1.71290000900009e-05,0.01156329054998138
-1.70990000900009e-05,0.01056460069953494
-1.706900009000091e-05,0.01189618716679685
-1.703900009000091e-05,0.01222908378361233
-1.70090000900009e-05,0.01156329054998138
-1.69790000900009e-05,0.01156329054998138
-1.69490000900009e-05,0.0112303939331659
-1.69190000900009e-05,0.0112303939331659
-1.68890000900009e-05,0.01056460069953494
-1.685900009000091e-05,0.0112303939331659
-1.682900009000091e-05,0.01056460069953494
-1.67990000900009e-05,0.01056460069953494
-1.67690000900009e-05,0.0112303939331659
-1.67390000900009e-05,0.01189618716679685
-1.67090000900009e-05,0.0112303939331659
-1.66790000900009e-05,0.01222908378361233
-1.664900009000091e-05,0.0112303939331659
-1.661900009000091e-05,0.01089749731635042
-1.65890000900009e-05,0.01056460069953494
-1.65590000900009e-05,0.01023170408271947
-1.65290000900009e-05,0.0112303939331659
-1.64990000900009e-05,0.01056460069953494
-1.64690000900009e-05,0.01023170408271947
-1.643900009000091e-05,0.01089749731635042
-1.640900009000091e-05,0.00956591084908851
-1.63790000900009e-05,0.009898807465903988
-1.63490000900009e-05,0.01023170408271947
-1.63190000900009e-05,0.009898807465903988
-1.62890000900009e-05,0.01056460069953494
-1.62590000900009e-05,0.009233014232273034
-1.622900009000091e-05,0.00956591084908851
